status,url_len,host_len,special_char,is_https,url_digit,host_digit
1,88,18,2,1,0.056818181818181816,0.2777777777777778
0,37,28,3,1,0.0,0.0
0,41,24,2,0,0.024390243902439025,0.041666666666666664
0,96,37,2,0,0.0,0.0
0,121,16,2,1,0.24793388429752067,1.875
1,49,18,2,1,0.0,0.0
1,32,14,2,1,0.125,0.2857142857142857
1,66,18,2,1,0.0,0.0
1,59,23,3,1,0.03389830508474576,0.08695652173913043
0,149,17,2,0,0.0738255033557047,0.6470588235294118
0,34,15,2,0,0.029411764705882353,0.06666666666666667
1,102,25,2,0,0.0,0.0
1,46,25,2,0,0.0,0.0
0,165,16,2,1,0.2606060606060606,2.6875
1,46,24,2,0,0.0,0.0
1,27,19,2,0,0.0,0.0
0,19,6,1,0,0.05263157894736842,0.16666666666666666
0,43,14,1,0,0.09302325581395349,0.2857142857142857
0,177,32,2,0,0.07909604519774012,0.4375
0,112,9,1,0,0.24107142857142858,3.0
1,22,14,2,0,0.0,0.0
0,66,27,3,0,0.3181818181818182,0.7777777777777778
1,26,17,2,1,0.0,0.0
0,58,50,7,0,0.0,0.0
0,119,14,2,0,0.4369747899159664,3.7142857142857144
0,25,18,2,0,0.0,0.0
0,76,50,5,0,0.14473684210526316,0.22
1,88,20,2,0,0.0,0.0
0,34,12,2,0,0.0,0.0
0,31,23,2,0,0.0,0.0
1,35,26,3,1,0.0,0.0
1,29,21,1,0,0.0,0.0
0,131,54,6,0,0.17557251908396945,0.42592592592592593
1,24,16,3,0,0.0,0.0
0,263,25,2,0,0.10646387832699619,1.12
1,32,15,2,1,0.03125,0.06666666666666667
0,79,23,3,0,0.27848101265822783,0.9565217391304348
0,44,9,1,0,0.0,0.0
1,15,8,1,0,0.0,0.0
0,119,42,4,0,0.2184873949579832,0.6190476190476191
0,63,19,2,0,0.0,0.0
0,126,50,5,1,0.16666666666666666,0.42
0,47,16,2,0,0.0425531914893617,0.125
1,63,23,2,0,0.0,0.0
1,64,14,2,1,0.203125,0.9285714285714286
0,106,22,2,0,0.1509433962264151,0.7272727272727273
1,33,16,2,1,0.15151515151515152,0.3125
1,26,18,1,1,0.0,0.0
1,31,22,2,1,0.0,0.0
0,40,31,3,1,0.0,0.0
0,32,25,2,0,0.0,0.0
0,68,37,4,0,0.0,0.0
0,27,16,2,0,0.037037037037037035,0.0625
0,59,10,1,0,0.0,0.0
1,37,28,3,1,0.0,0.0
0,30,21,2,1,0.0,0.0
0,96,20,2,0,0.0,0.0
0,37,29,2,0,0.05405405405405406,0.06896551724137931
0,122,31,2,0,0.2786885245901639,1.096774193548387
1,69,16,2,0,0.028985507246376812,0.125
1,98,28,2,0,0.0,0.0
1,42,33,2,1,0.047619047619047616,0.06060606060606061
1,31,24,3,0,0.0,0.0
1,58,17,2,0,0.0,0.0
1,26,17,2,1,0.0,0.0
1,67,18,2,0,0.029850746268656716,0.1111111111111111
0,112,12,3,0,0.008928571428571428,0.08333333333333333
1,40,23,4,0,0.0,0.0
0,25,6,1,0,0.16,0.6666666666666666
1,19,11,1,0,0.0,0.0
1,550,25,2,1,0.3527272727272727,7.76
1,19,10,2,1,0.0,0.0
1,41,21,3,1,0.0,0.0
1,31,23,3,0,0.0,0.0
1,67,15,2,0,0.07462686567164178,0.3333333333333333
1,55,17,2,0,0.10909090909090909,0.35294117647058826
1,44,14,2,0,0.1590909090909091,0.5
0,34,25,4,1,0.17647058823529413,0.24
1,57,18,3,1,0.07017543859649122,0.2222222222222222
1,64,27,3,0,0.046875,0.1111111111111111
1,44,16,2,1,0.0,0.0
1,40,15,1,1,0.0,0.0
0,89,20,2,1,0.07865168539325842,0.35
1,91,12,2,1,0.01098901098901099,0.08333333333333333
1,85,20,3,0,0.058823529411764705,0.25
1,61,21,2,0,0.13114754098360656,0.38095238095238093
0,42,13,2,0,0.0,0.0
1,60,15,1,0,0.11666666666666667,0.4666666666666667
1,64,15,2,0,0.109375,0.4666666666666667
0,81,27,2,0,0.20987654320987653,0.6296296296296297
1,42,18,2,0,0.0,0.0
0,63,55,2,0,0.0,0.0
1,39,14,2,0,0.0,0.0
0,120,15,1,0,0.19166666666666668,1.5333333333333334
1,30,22,2,0,0.0,0.0
0,153,12,1,1,0.24836601307189543,3.1666666666666665
1,73,26,2,0,0.0,0.0
1,24,16,2,0,0.0,0.0
0,174,39,3,1,0.10919540229885058,0.48717948717948717
1,96,14,2,1,0.13541666666666666,0.9285714285714286
0,84,22,2,0,0.2976190476190476,1.1363636363636365
0,32,13,1,0,0.0,0.0
1,28,20,3,0,0.0,0.0
1,53,18,2,0,0.03773584905660377,0.1111111111111111
1,31,23,2,0,0.0,0.0
1,41,25,2,0,0.0,0.0
1,40,19,2,0,0.0,0.0
1,27,20,3,0,0.0,0.0
0,41,33,6,0,0.024390243902439025,0.030303030303030304
1,43,15,2,1,0.046511627906976744,0.13333333333333333
0,89,23,2,1,0.11235955056179775,0.43478260869565216
0,125,50,5,1,0.12,0.3
1,23,15,2,0,0.0,0.0
1,39,16,2,1,0.0,0.0
1,24,17,3,0,0.0,0.0
0,27,5,1,0,0.0,0.0
0,48,30,2,0,0.0,0.0
0,48,35,5,1,0.020833333333333332,0.02857142857142857
1,45,21,2,0,0.0,0.0
0,65,18,2,0,0.12307692307692308,0.4444444444444444
0,68,42,4,0,0.14705882352941177,0.23809523809523808
1,51,20,2,1,0.0784313725490196,0.2
0,61,25,2,0,0.16393442622950818,0.4
1,26,18,3,0,0.0,0.0
1,39,25,2,1,0.0,0.0
1,26,17,2,1,0.0,0.0
1,66,28,2,0,0.0,0.0
0,29,20,2,1,0.0,0.0
0,57,14,2,0,0.10526315789473684,0.42857142857142855
1,18,11,2,0,0.0,0.0
0,30,23,2,0,0.03333333333333333,0.043478260869565216
1,90,17,2,1,0.17777777777777778,0.9411764705882353
1,69,19,3,0,0.057971014492753624,0.21052631578947367
1,66,21,2,0,0.0,0.0
1,43,15,2,1,0.0,0.0
1,33,11,1,1,0.0,0.0
0,36,27,2,1,0.05555555555555555,0.07407407407407407
1,24,16,2,0,0.0,0.0
0,28,20,2,0,0.0,0.0
0,98,15,1,0,0.47959183673469385,3.1333333333333333
0,81,27,2,0,0.18518518518518517,0.5555555555555556
0,35,28,2,0,0.02857142857142857,0.03571428571428571
0,176,13,1,0,0.24431818181818182,3.3076923076923075
1,38,17,2,1,0.0,0.0
0,26,11,1,0,0.07692307692307693,0.18181818181818182
0,48,20,2,0,0.0,0.0
0,40,16,1,0,0.0,0.0
1,44,21,3,0,0.13636363636363635,0.2857142857142857
0,26,10,1,0,0.038461538461538464,0.1
0,53,22,2,0,0.0,0.0
1,90,37,2,0,0.0,0.0
1,36,28,2,0,0.0,0.0
1,51,18,2,1,0.0,0.0
1,28,19,3,1,0.0,0.0
1,28,19,1,1,0.0,0.0
0,63,10,1,0,0.36507936507936506,2.3
0,45,13,1,0,0.022222222222222223,0.07692307692307693
0,40,19,2,0,0.0,0.0
0,37,29,3,0,0.0,0.0
0,56,48,7,0,0.16071428571428573,0.1875
0,52,14,2,1,0.019230769230769232,0.07142857142857142
1,67,21,2,0,0.0,0.0
0,59,25,4,1,0.05084745762711865,0.12
0,59,18,3,0,0.0,0.0
0,168,12,2,1,0.11904761904761904,1.6666666666666667
0,23,16,2,0,0.0,0.0
0,128,50,5,1,0.1484375,0.38
1,39,13,2,1,0.0,0.0
1,51,21,2,0,0.09803921568627451,0.23809523809523808
0,60,26,4,1,0.03333333333333333,0.07692307692307693
0,25,14,3,0,0.0,0.0
0,63,18,2,1,0.031746031746031744,0.1111111111111111
0,53,18,2,0,0.0,0.0
0,44,37,2,0,0.09090909090909091,0.10810810810810811
1,36,28,2,0,0.0,0.0
1,81,25,2,0,0.07407407407407407,0.24
0,53,44,7,1,0.16981132075471697,0.20454545454545456
0,64,11,2,1,0.125,0.7272727272727273
1,50,18,2,0,0.0,0.0
1,55,13,1,1,0.0,0.0
1,38,13,2,0,0.0,0.0
0,21,13,3,0,0.47619047619047616,0.7692307692307693
0,71,25,2,0,0.0,0.0
1,119,16,2,1,0.13445378151260504,1.0
0,158,39,3,0,0.056962025316455694,0.23076923076923078
1,23,15,2,0,0.0,0.0
1,26,17,2,1,0.0,0.0
0,53,35,4,1,0.2641509433962264,0.4
0,70,26,2,0,0.04285714285714286,0.11538461538461539
0,114,68,6,0,0.5,0.8382352941176471
1,39,16,2,0,0.10256410256410256,0.25
0,80,72,4,0,0.0,0.0
0,61,14,1,0,0.06557377049180328,0.2857142857142857
1,31,11,1,0,0.0,0.0
0,69,19,2,0,0.0,0.0
1,25,16,2,1,0.0,0.0
0,19,10,1,1,0.0,0.0
0,90,23,3,1,0.23333333333333334,0.9130434782608695
1,76,27,3,0,0.15789473684210525,0.4444444444444444
1,25,17,3,0,0.0,0.0
1,88,14,2,0,0.0,0.0
1,66,22,2,0,0.0,0.0
1,42,20,2,0,0.0,0.0
1,29,20,3,1,0.0,0.0
1,37,14,2,1,0.0,0.0
1,41,12,2,1,0.0,0.0
0,56,22,1,0,0.0,0.0
1,35,27,2,0,0.0,0.0
1,41,28,2,1,0.0,0.0
0,37,29,2,0,0.08108108108108109,0.10344827586206896
1,27,18,2,1,0.0,0.0
1,33,24,2,1,0.0,0.0
1,31,23,2,0,0.0,0.0
0,31,24,2,0,0.0,0.0
0,37,29,4,0,0.08108108108108109,0.10344827586206896
1,32,16,3,0,0.0,0.0
1,51,18,2,0,0.11764705882352941,0.3333333333333333
0,73,25,2,0,0.0,0.0
0,39,20,2,1,0.0,0.0
0,48,40,6,0,0.1875,0.225
0,54,27,3,0,0.1111111111111111,0.2222222222222222
0,26,17,3,1,0.15384615384615385,0.23529411764705882
0,126,61,6,0,0.2857142857142857,0.5901639344262295
0,19,11,2,0,0.15789473684210525,0.2727272727272727
1,17,8,1,1,0.0,0.0
0,166,11,2,0,0.14457831325301204,2.1818181818181817
0,20,12,2,0,0.2,0.3333333333333333
0,121,21,2,0,0.371900826446281,2.142857142857143
1,57,12,2,0,0.10526315789473684,0.5
0,50,24,3,0,0.06,0.125
0,45,25,3,0,0.13333333333333333,0.24
0,86,26,2,1,0.023255813953488372,0.07692307692307693
0,120,23,3,1,0.08333333333333333,0.43478260869565216
0,51,42,6,1,0.058823529411764705,0.07142857142857142
1,66,17,2,0,0.06060606060606061,0.23529411764705882
0,123,46,5,1,0.11382113821138211,0.30434782608695654
1,111,17,3,0,0.06306306306306306,0.4117647058823529
0,54,11,2,1,0.2037037037037037,1.0
0,59,19,3,0,0.0,0.0
0,126,50,5,1,0.14285714285714285,0.36
0,80,12,3,0,0.125,0.8333333333333334
0,127,50,5,1,0.2047244094488189,0.52
1,53,18,2,0,0.0,0.0
1,31,23,2,0,0.0,0.0
0,92,17,3,0,0.07608695652173914,0.4117647058823529
0,299,23,2,1,0.4214046822742475,5.478260869565218
1,29,20,2,1,0.0,0.0
1,21,14,2,0,0.0,0.0
0,75,22,2,0,0.0,0.0
1,41,9,1,0,0.0,0.0
0,47,29,4,1,0.02127659574468085,0.034482758620689655
1,54,20,2,0,0.0,0.0
1,66,18,2,0,0.0,0.0
0,36,27,2,1,0.027777777777777776,0.037037037037037035
1,83,17,2,1,0.024096385542168676,0.11764705882352941
1,29,20,2,1,0.0,0.0
1,35,26,2,1,0.0,0.0
0,39,9,1,0,0.05128205128205128,0.2222222222222222
0,61,12,1,0,0.3442622950819672,1.75
0,40,27,2,1,0.0,0.0
0,415,16,2,0,0.12530120481927712,3.25
0,52,19,1,1,0.019230769230769232,0.05263157894736842
1,36,27,2,1,0.0,0.0
0,69,21,2,0,0.0,0.0
1,30,21,2,1,0.0,0.0
0,45,24,2,1,0.0,0.0
1,33,24,2,1,0.0,0.0
0,30,22,3,0,0.0,0.0
1,57,20,2,0,0.0,0.0
1,32,23,2,1,0.0,0.0
0,44,24,3,1,0.0,0.0
0,33,12,1,0,0.0,0.0
1,22,13,2,1,0.0,0.0
1,90,34,3,1,0.1111111111111111,0.29411764705882354
0,71,26,2,1,0.028169014084507043,0.07692307692307693
1,66,14,2,0,0.045454545454545456,0.21428571428571427
1,26,17,3,1,0.0,0.0
0,45,29,2,0,0.4888888888888889,0.7586206896551724
0,35,14,1,1,0.0,0.0
1,63,10,2,0,0.0,0.0
0,98,24,3,1,0.01020408163265306,0.041666666666666664
1,47,16,2,1,0.0,0.0
1,31,24,2,0,0.0,0.0
1,121,21,2,0,0.0743801652892562,0.42857142857142855
0,21,13,3,0,0.47619047619047616,0.7692307692307693
1,72,10,1,0,0.19444444444444445,1.4
0,198,15,2,0,0.1414141414141414,1.8666666666666667
0,53,26,3,0,0.05660377358490566,0.11538461538461539
1,55,27,2,0,0.01818181818181818,0.037037037037037035
0,27,11,1,0,0.0,0.0
0,91,22,2,0,0.27472527472527475,1.1363636363636365
0,43,34,4,1,0.11627906976744186,0.14705882352941177
1,80,21,2,0,0.075,0.2857142857142857
1,33,16,2,1,0.0,0.0
1,66,8,1,0,0.15151515151515152,1.25
1,26,17,2,1,0.0,0.0
0,103,22,2,1,0.30097087378640774,1.4090909090909092
0,127,50,5,0,0.13385826771653545,0.34
1,56,21,2,0,0.017857142857142856,0.047619047619047616
1,36,27,2,1,0.0,0.0
1,83,20,2,1,0.07228915662650602,0.3
0,67,30,2,0,0.0,0.0
0,33,24,4,1,0.0,0.0
0,65,31,4,1,0.046153846153846156,0.0967741935483871
1,32,23,3,1,0.0,0.0
0,53,21,2,0,0.018867924528301886,0.047619047619047616
0,36,28,4,0,0.0,0.0
0,36,20,2,0,0.0,0.0
1,35,26,3,1,0.0,0.0
1,27,19,2,0,0.0,0.0
1,43,15,2,1,0.023255813953488372,0.06666666666666667
0,218,12,3,0,0.1651376146788991,3.0
0,53,17,2,0,0.18867924528301888,0.5882352941176471
1,32,23,2,1,0.0,0.0
0,30,22,3,1,0.03333333333333333,0.045454545454545456
1,83,31,3,0,0.0,0.0
0,117,42,4,0,0.1282051282051282,0.35714285714285715
0,36,28,3,1,0.0,0.0
1,26,17,3,1,0.0,0.0
0,47,22,2,1,0.0,0.0
0,92,20,3,0,0.34782608695652173,1.6
0,23,7,1,1,0.043478260869565216,0.14285714285714285
0,207,27,3,1,0.2898550724637681,2.2222222222222223
1,35,28,2,0,0.0,0.0
1,32,17,2,1,0.0,0.0
0,33,14,2,1,0.06060606060606061,0.14285714285714285
0,55,28,2,1,0.0,0.0
1,71,22,2,1,0.0,0.0
1,39,18,2,0,0.0,0.0
0,60,15,1,0,0.0,0.0
1,24,16,2,1,0.0,0.0
1,76,19,2,0,0.0,0.0
1,22,14,2,0,0.0,0.0
0,31,22,1,1,0.06451612903225806,0.09090909090909091
0,43,18,1,1,0.09302325581395349,0.2222222222222222
0,40,32,3,0,0.0,0.0
1,33,25,3,0,0.0,0.0
1,102,14,2,1,0.12745098039215685,0.9285714285714286
0,23,14,2,1,0.0,0.0
0,74,58,4,0,0.05405405405405406,0.06896551724137931
1,49,10,2,0,0.0,0.0
0,115,53,6,0,0.034782608695652174,0.07547169811320754
0,20,12,2,0,0.0,0.0
1,33,25,2,0,0.0,0.0
1,25,16,2,1,0.0,0.0
0,97,26,3,0,0.25773195876288657,0.9615384615384616
1,93,17,1,0,0.08602150537634409,0.47058823529411764
0,31,24,2,0,0.0,0.0
0,80,34,2,0,0.075,0.17647058823529413
1,120,13,2,0,0.1,0.9230769230769231
1,37,22,2,0,0.0,0.0
0,56,37,4,1,0.0,0.0
0,43,22,2,1,0.0,0.0
1,66,14,2,0,0.0,0.0
1,119,20,2,0,0.11764705882352941,0.7
0,60,20,2,0,0.2833333333333333,0.85
1,44,14,3,0,0.0,0.0
0,127,15,2,1,0.10236220472440945,0.8666666666666667
1,33,16,2,1,0.0,0.0
1,29,20,2,1,0.0,0.0
1,85,18,2,0,0.16470588235294117,0.7777777777777778
1,61,22,2,0,0.0,0.0
0,51,20,2,0,0.0,0.0
0,56,39,6,0,0.07142857142857142,0.10256410256410256
1,50,16,2,1,0.0,0.0
1,33,24,3,1,0.0,0.0
1,27,20,3,0,0.0,0.0
0,97,11,1,1,0.05154639175257732,0.45454545454545453
1,46,15,2,1,0.0,0.0
1,28,20,2,0,0.0,0.0
0,50,17,1,0,0.0,0.0
0,98,18,3,0,0.30612244897959184,1.6666666666666667
0,21,9,1,0,0.0,0.0
1,44,35,2,1,0.0,0.0
0,38,12,1,1,0.0,0.0
0,30,21,2,1,0.03333333333333333,0.047619047619047616
0,139,54,6,1,0.1510791366906475,0.3888888888888889
0,77,23,1,0,0.2987012987012987,1.0
1,45,16,2,0,0.17777777777777778,0.5
0,65,10,1,0,0.09230769230769231,0.6
0,62,29,3,1,0.016129032258064516,0.034482758620689655
0,22,11,1,0,0.0,0.0
1,115,11,1,0,0.10434782608695652,1.0909090909090908
0,55,8,1,0,0.07272727272727272,0.5
1,25,17,2,0,0.0,0.0
1,27,19,2,0,0.0,0.0
1,35,18,1,0,0.0,0.0
1,56,20,2,0,0.0,0.0
1,82,23,2,1,0.0,0.0
1,33,24,2,1,0.0,0.0
0,38,29,3,1,0.10526315789473684,0.13793103448275862
0,436,14,2,0,0.43577981651376146,13.571428571428571
0,45,34,4,0,0.17777777777777778,0.23529411764705882
0,62,16,2,0,0.0,0.0
1,53,20,2,1,0.0,0.0
1,42,34,2,0,0.0,0.0
0,53,45,2,1,0.0,0.0
1,23,14,1,1,0.0,0.0
1,29,20,2,1,0.0,0.0
1,76,17,2,0,0.06578947368421052,0.29411764705882354
0,108,30,2,1,0.05555555555555555,0.2
0,47,14,2,0,0.0,0.0
0,35,28,2,0,0.02857142857142857,0.03571428571428571
0,36,15,2,0,0.0,0.0
1,61,14,1,0,0.06557377049180328,0.2857142857142857
1,79,21,2,0,0.10126582278481013,0.38095238095238093
0,171,20,2,0,0.15204678362573099,1.3
1,24,15,2,1,0.0,0.0
1,29,20,2,1,0.0,0.0
1,47,18,3,1,0.0,0.0
0,76,50,5,0,0.13157894736842105,0.2
0,62,13,3,0,0.25806451612903225,1.2307692307692308
1,58,15,2,0,0.06896551724137931,0.26666666666666666
1,65,12,2,0,0.06153846153846154,0.3333333333333333
1,34,22,2,1,0.0,0.0
0,91,18,2,1,0.08791208791208792,0.4444444444444444
1,25,16,2,1,0.0,0.0
1,46,19,2,1,0.0,0.0
0,81,27,2,0,0.2839506172839506,0.8518518518518519
0,44,19,2,0,0.0,0.0
0,91,13,2,0,0.26373626373626374,1.8461538461538463
1,23,15,2,0,0.0,0.0
1,73,22,2,0,0.0,0.0
1,65,21,2,0,0.0,0.0
1,28,19,2,1,0.0,0.0
1,70,18,2,0,0.02857142857142857,0.1111111111111111
1,34,26,3,0,0.0,0.0
1,40,33,2,0,0.0,0.0
1,98,17,2,0,0.061224489795918366,0.35294117647058826
1,36,18,1,0,0.16666666666666666,0.3333333333333333
1,25,18,2,0,0.08,0.1111111111111111
1,40,17,2,1,0.15,0.35294117647058826
1,23,14,2,1,0.0,0.0
1,30,22,3,0,0.0,0.0
1,66,15,2,0,0.13636363636363635,0.6
0,67,20,2,0,0.0,0.0
0,47,19,2,0,0.0851063829787234,0.21052631578947367
1,26,17,3,1,0.0,0.0
1,35,17,2,1,0.0,0.0
0,30,21,2,1,0.0,0.0
0,45,36,2,1,0.0,0.0
0,48,16,2,0,0.0,0.0
0,48,30,4,0,0.08333333333333333,0.13333333333333333
0,34,14,2,1,0.08823529411764706,0.21428571428571427
1,228,29,2,1,0.17105263157894737,1.3448275862068966
0,58,17,2,1,0.05172413793103448,0.17647058823529413
0,73,35,2,0,0.0273972602739726,0.05714285714285714
1,24,16,2,0,0.0,0.0
1,27,19,2,0,0.0,0.0
0,71,10,1,1,0.0,0.0
1,63,18,2,1,0.12698412698412698,0.4444444444444444
0,47,17,2,0,0.0,0.0
1,103,16,2,0,0.06796116504854369,0.4375
1,32,24,2,0,0.0,0.0
0,159,19,1,0,0.031446540880503145,0.2631578947368421
1,45,18,2,1,0.0,0.0
0,37,30,2,0,0.02702702702702703,0.03333333333333333
0,52,16,1,0,0.057692307692307696,0.1875
1,40,17,2,0,0.0,0.0
1,64,20,2,0,0.0,0.0
1,53,22,2,0,0.0,0.0
1,51,27,4,0,0.0,0.0
1,36,29,2,0,0.0,0.0
0,32,25,2,0,0.0,0.0
0,48,31,4,0,0.0625,0.0967741935483871
0,127,61,6,1,0.2992125984251969,0.6229508196721312
1,34,17,2,1,0.0,0.0
1,52,17,1,0,0.07692307692307693,0.23529411764705882
1,50,17,2,0,0.0,0.0
1,43,14,2,0,0.13953488372093023,0.42857142857142855
0,92,18,2,1,0.2717391304347826,1.3888888888888888
0,57,20,2,1,0.0,0.0
1,41,14,1,0,0.0,0.0
0,39,31,3,0,0.02564102564102564,0.03225806451612903
0,51,43,5,0,0.09803921568627451,0.11627906976744186
0,66,15,2,1,0.09090909090909091,0.4
1,24,16,3,0,0.0,0.0
1,50,24,3,0,0.0,0.0
0,37,12,1,0,0.10810810810810811,0.3333333333333333
0,117,42,4,0,0.1623931623931624,0.4523809523809524
0,172,14,2,1,0.11627906976744186,1.4285714285714286
0,73,42,6,0,0.0136986301369863,0.023809523809523808
0,51,13,3,0,0.19607843137254902,0.7692307692307693
0,119,42,4,0,0.15966386554621848,0.4523809523809524
0,68,15,2,1,0.08823529411764706,0.4
1,20,11,2,1,0.05,0.09090909090909091
1,101,27,2,0,0.0,0.0
1,43,34,2,1,0.0,0.0
0,44,25,2,1,0.06818181818181818,0.12
0,15,4,1,0,0.13333333333333333,0.5
1,71,19,2,0,0.0,0.0
0,76,27,3,0,0.27631578947368424,0.7777777777777778
1,35,22,2,0,0.0,0.0
0,35,18,2,0,0.0,0.0
1,24,15,2,1,0.0,0.0
0,86,10,1,1,0.1744186046511628,1.5
0,42,13,1,1,0.047619047619047616,0.15384615384615385
1,64,24,3,0,0.0,0.0
1,28,13,2,0,0.03571428571428571,0.07692307692307693
1,93,13,2,0,0.11827956989247312,0.8461538461538461
1,86,15,2,0,0.09302325581395349,0.5333333333333333
1,29,17,2,1,0.0,0.0
1,26,18,2,0,0.0,0.0
0,159,6,1,1,0.07547169811320754,2.0
1,95,16,2,0,0.24210526315789474,1.4375
1,35,16,2,0,0.0,0.0
1,29,21,3,0,0.0,0.0
0,92,18,2,0,0.22826086956521738,1.1666666666666667
1,25,18,2,0,0.0,0.0
1,21,13,2,0,0.0,0.0
0,20,13,2,0,0.0,0.0
0,72,22,2,1,0.0,0.0
1,25,16,3,1,0.0,0.0
1,117,18,2,0,0.0,0.0
1,39,19,3,0,0.0,0.0
1,23,14,2,1,0.08695652173913043,0.14285714285714285
0,79,34,2,0,0.0,0.0
1,75,30,2,0,0.0,0.0
0,110,31,2,0,0.14545454545454545,0.5161290322580645
0,83,16,2,1,0.07228915662650602,0.375
0,22,14,1,0,0.0,0.0
1,33,20,4,1,0.0,0.0
1,24,15,2,1,0.0,0.0
0,27,19,2,0,0.0,0.0
1,26,14,2,1,0.0,0.0
0,65,19,1,0,0.06153846153846154,0.21052631578947367
1,23,15,2,1,0.0,0.0
0,39,30,3,1,0.0,0.0
0,31,23,2,0,0.06451612903225806,0.08695652173913043
0,53,12,1,0,0.03773584905660377,0.16666666666666666
0,51,18,2,0,0.0,0.0
1,60,33,2,0,0.1,0.18181818181818182
1,20,11,2,1,0.0,0.0
0,69,20,2,0,0.0,0.0
0,36,13,3,0,0.2777777777777778,0.7692307692307693
1,81,27,1,0,0.024691358024691357,0.07407407407407407
1,86,20,2,1,0.08139534883720931,0.35
1,44,12,2,1,0.09090909090909091,0.3333333333333333
1,127,21,2,0,0.0,0.0
1,91,15,2,0,0.03296703296703297,0.2
0,71,44,7,0,0.0,0.0
0,104,28,4,0,0.23076923076923078,0.8571428571428571
0,199,10,2,0,0.10050251256281408,2.0
0,154,31,4,1,0.17532467532467533,0.8709677419354839
1,29,20,2,1,0.0,0.0
0,43,35,5,0,0.0,0.0
1,80,16,2,1,0.0125,0.0625
1,88,21,2,1,0.0,0.0
0,51,25,3,0,0.11764705882352941,0.24
1,24,16,2,0,0.041666666666666664,0.0625
0,58,16,1,0,0.034482758620689655,0.125
0,88,20,1,1,0.0,0.0
0,51,33,5,0,0.058823529411764705,0.09090909090909091
0,36,27,2,1,0.0,0.0
1,64,21,2,1,0.0,0.0
1,56,19,2,0,0.0,0.0
1,30,22,2,0,0.0,0.0
1,71,21,2,0,0.056338028169014086,0.19047619047619047
0,43,21,2,0,0.09302325581395349,0.19047619047619047
1,81,31,2,0,0.0,0.0
0,45,36,4,1,0.044444444444444446,0.05555555555555555
1,95,15,2,0,0.10526315789473684,0.6666666666666666
0,54,37,6,0,0.1111111111111111,0.16216216216216217
1,48,22,2,0,0.0,0.0
0,50,15,1,1,0.0,0.0
1,58,16,2,1,0.017241379310344827,0.0625
1,98,16,2,0,0.07142857142857142,0.4375
1,73,28,3,1,0.0821917808219178,0.21428571428571427
0,50,28,2,1,0.0,0.0
0,79,31,2,1,0.0,0.0
1,221,13,2,0,0.2081447963800905,3.5384615384615383
0,47,7,1,0,0.0,0.0
1,86,14,1,0,0.08139534883720931,0.5
0,50,41,5,1,0.1,0.12195121951219512
0,36,19,3,0,0.0,0.0
0,20,12,1,0,0.0,0.0
1,115,26,3,0,0.02608695652173913,0.11538461538461539
1,51,18,2,0,0.0196078431372549,0.05555555555555555
0,43,21,2,0,0.0,0.0
0,42,34,4,0,0.023809523809523808,0.029411764705882353
1,100,25,2,1,0.1,0.4
1,34,26,2,0,0.0,0.0
0,127,50,5,1,0.18110236220472442,0.46
0,33,14,2,1,0.12121212121212122,0.2857142857142857
0,42,15,2,0,0.0,0.0
1,109,21,2,1,0.05504587155963303,0.2857142857142857
0,72,35,2,1,0.0,0.0
0,72,38,4,0,0.0,0.0
1,105,31,3,0,0.06666666666666667,0.22580645161290322
0,63,29,4,1,0.015873015873015872,0.034482758620689655
1,27,18,3,1,0.0,0.0
1,77,16,2,1,0.16883116883116883,0.8125
0,23,16,2,0,0.0,0.0
1,30,21,2,1,0.0,0.0
1,61,21,2,1,0.09836065573770492,0.2857142857142857
1,21,14,2,0,0.0,0.0
1,92,22,4,1,0.08695652173913043,0.36363636363636365
1,22,14,2,1,0.0,0.0
0,88,14,1,0,0.2159090909090909,1.3571428571428572
1,41,15,2,1,0.0,0.0
0,62,10,1,0,0.3225806451612903,2.0
1,26,18,3,0,0.0,0.0
1,61,23,2,0,0.0,0.0
1,74,27,2,1,0.10810810810810811,0.2962962962962963
1,68,38,3,0,0.0,0.0
1,31,23,2,0,0.0,0.0
1,31,23,2,0,0.0,0.0
1,81,24,3,0,0.04938271604938271,0.16666666666666666
1,25,16,2,1,0.0,0.0
1,60,17,2,0,0.03333333333333333,0.11764705882352941
1,83,15,2,0,0.13253012048192772,0.7333333333333333
0,57,20,2,0,0.0,0.0
0,63,25,2,0,0.12698412698412698,0.32
1,38,13,2,1,0.0,0.0
1,30,21,3,1,0.0,0.0
0,98,13,2,1,0.10204081632653061,0.7692307692307693
1,23,14,2,1,0.0,0.0
0,103,15,1,0,0.1941747572815534,1.3333333333333333
1,27,20,2,0,0.0,0.0
1,32,25,2,0,0.0,0.0
1,49,26,2,0,0.0,0.0
1,29,21,3,0,0.0,0.0
1,81,14,3,0,0.0,0.0
1,75,37,3,1,0.10666666666666667,0.21621621621621623
1,161,16,2,1,0.0,0.0
0,78,50,5,1,0.15384615384615385,0.24
1,60,21,3,0,0.0,0.0
1,34,15,1,0,0.0,0.0
0,41,33,3,0,0.0,0.0
1,70,21,2,1,0.0,0.0
1,23,14,2,1,0.0,0.0
1,63,9,1,0,0.0,0.0
1,30,21,2,1,0.03333333333333333,0.047619047619047616
0,30,23,2,0,0.1,0.13043478260869565
1,32,24,2,0,0.0,0.0
0,130,6,1,1,0.12307692307692308,2.6666666666666665
